TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,33,"Now married, except separated",32.5%,34.5%,,31.7%,,30.9%,,29.3%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,34,Separated,1.6%,2.5%,,3.6%,,3.0%,,2.5%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,35,Widowed,10.1%,11.0%,,9.3%,,10.8%,,12.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,36,Divorced,17.0%,13.6%,,18.6%,,17.0%,,19.8%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,36.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,36.5,FERTILITY,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,"1,339",N,,N,,"1,032",,941,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,38,"Unmarried women (widowed, divorced, and never married)",79.0%,N,,N,,54.6%,,79.4%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,39,"Per 1,000 unmarried women",81,N,,N,,40,,50,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,40,"Per 1,000 women 15 to 50 years old",73,N,,N,,51,,46,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,41,"Per 1,000 women 15 to 19 years old",82,N,,N,,39,,29,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,42,"Per 1,000 women 20 to 34 years old",130,N,,N,,100,,99,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,43,"Per 1,000 women 35 to 50 years old",19,N,,N,,10,,0,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,43.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,44,Number of grandparents living with own grandchildren under 18 years,N,N,,N,,"2,687",,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,45,Grandparents responsible for grandchildren,N,N,,N,,44.0%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,46,Less than 1 year,N,N,,N,,5.0%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,47,1 or 2 years,N,N,,N,,15.0%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,48,3 or 4 years,N,N,,N,,9.6%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,49,5 or more years,N,N,,N,,14.4%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,49.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,50,Number of grandparents responsible for own grandchildren under 18 years,N,N,,N,,"1,182",,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,51,Who are female,N,N,,N,,54.7%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,52,Who are married,N,N,,N,,31.3%,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,52.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,53,Population 3 years and over enrolled in school,"17,552","17,282",,"19,782",,"18,301",,"22,457",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,54,"Nursery school, preschool",4.4%,5.2%,,7.3%,,3.6%,,6.6%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,55,Kindergarten,0.0%,4.4%,*,4.9%,*,5.3%,*,4.5%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,56,Elementary school (grades 1-8),37.4%,39.2%,,35.8%,,39.4%,,36.7%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,57,High school (grades 9-12),23.2%,20.3%,,20.6%,,21.2%,,20.0%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,58,College or graduate school,35.0%,30.8%,,31.5%,,30.5%,,32.2%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,58.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,59,Population 25 years and over,"53,757","53,466",c,"55,060",c,"55,814",c,"56,298",c
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,60,Less than 9th grade,12.8%,10.8%,,12.5%,,9.6%,,13.0%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,61,"9th to 12th grade, no diploma",5.2%,6.1%,,8.2%,*,10.5%,*,5.9%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,62,High school graduate (includes equivalency),25.6%,26.4%,,26.0%,,28.0%,,27.7%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,63,"Some college, no degree",16.5%,14.3%,,14.7%,,16.7%,,18.0%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,64,Associate's degree,13.9%,13.8%,,9.0%,*,13.2%,,8.3%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,65,Bachelor's degree,20.0%,23.0%,,20.8%,,16.1%,,21.9%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,66,Graduate or professional degree,5.9%,5.6%,,8.7%,*,5.9%,,5.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,66.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,67,High school graduate or higher,82.0%,83.1%,,79.3%,,79.9%,,81.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,68,Bachelor's degree or higher,25.9%,28.6%,,29.5%,,22.0%,,27.0%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,68.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,69,Civilian population 18 years and over,"60,612","60,503",,"62,464",*,"63,421",*,"64,281",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,70,Civilian veterans,3.2%,3.7%,,3.8%,,2.9%,,3.2%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,70.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,71,Total Civilian Noninstitutionalized Population,"73,735","74,328",*,"78,034",*,"79,970",*,"81,833",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,72,With a disability,22.1%,16.4%,*,16.6%,*,17.5%,*,25.9%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,72.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,73,Under 18 years,"13,332","14,009",*,"15,628",*,"16,695",*,"17,784",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,74,With a disability,13.6%,7.9%,,5.1%,*,7.8%,,8.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,75,18 to 64 years,"45,367","45,657",,"47,792",*,"48,861",*,"50,258",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,76,With a disability,15.1%,12.3%,,12.5%,,13.8%,,21.5%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,77,65 years and over,"15,036","14,662",*,"14,614",*,"14,414",*,"13,791",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,78,With a disability,50.8%,37.5%,*,42.6%,,41.3%,*,65.1%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,79,Population 1 year and over,"73,605","74,293",*,N,,"79,265",*,"81,577",*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,80,Same house,96.0%,94.9%,,N,,92.8%,*,93.8%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,3.8%,4.9%,,N,,7.0%,*,5.9%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,82,In Puerto Rico,3.1%,4.4%,,N,,6.5%,*,5.2%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,83,Same municipio,1.8%,2.4%,,N,,3.0%,,2.2%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,84,Different municipio,1.3%,2.1%,,N,,3.6%,*,3.1%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,85,In the United States,0.7%,0.4%,,N,,0.5%,,0.6%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,86,Elsewhere,0.2%,0.2%,,N,,0.1%,,0.3%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,86.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,87,Total population,"74,271","74,623",c,"78,092",c,"80,207",c,"82,065",c
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,88,Native,97.0%,97.6%,,97.4%,,98.1%,,97.2%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,89,Born in Puerto Rico or the United States,96.6%,97.5%,,97.0%,,97.8%,,96.3%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,90,In Puerto Rico,92.2%,93.1%,,92.3%,,92.1%,,91.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,91,In the United States,4.5%,4.3%,,4.6%,,5.7%,,5.2%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.4%,0.1%,,0.4%,,0.2%,,1.0%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,93,Foreign born,3.0%,2.4%,,2.6%,,1.9%,,2.8%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,93.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,94,Foreign-born population,"2,228","1,764",,"2,055",,"1,540",,"2,275",
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,95,Naturalized U.S. citizen,45.2%,50.9%,,42.7%,,45.3%,,56.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,96,Not a U.S. citizen,54.8%,49.1%,,57.3%,,54.7%,,43.9%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,96.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,97,Population born outside Puerto Rico,N,N,,N,,"6,325",,"7,330",
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,97.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,98,Native,N,N,,N,,"4,785",,"5,055",
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,99,Entered 2010 or later,N,N,,N,,7.8%,,7.7%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,100,Entered before 2010,N,N,,N,,92.2%,,92.3%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,100.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,101,Foreign born,N,N,,N,,"1,540",,"2,275",
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,102,Entered 2010 or later,N,N,,N,,0.0%,,17.9%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,103,Entered before 2010,N,N,,N,,100.0%,,82.1%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,103.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,105,Europe,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,106,Asia,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,107,Africa,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,110.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,111,Population 5 years and over,"71,580","71,639",c,"74,583",c,"76,272",c,"77,841",c
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,112,English only,7.4%,6.0%,,6.5%,,7.4%,,8.5%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,113,Language other than English,92.6%,94.0%,,93.5%,,92.6%,,91.5%,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,114,"Speak English less than ""very well""",75.0%,68.7%,*,71.5%,,68.6%,*,69.1%,*
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,122.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,123,Total population,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,124,American,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,125,Arab,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,126,Czech,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,127,Danish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,129,English,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,132,German,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,133,Greek,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,135,Irish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,136,Italian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,139,Polish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,141,Russian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,150.3,,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,151,Total households,"28,291","26,085",*,"27,841",,"28,112",,(X),
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,152,With a computer,84.8%,88.0%,,78.5%,*,75.1%,*,(X),
CP02PR,05000US72137,"Toa Baja Municipio, Puerto Rico",1,153,With a broadband Internet subscription,59.0%,43.7%,*,55.7%,,46.6%,*,(X),
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,1,Total households,"23,263","23,195",,"23,564",,"24,334",,"24,626",
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,2,Married-couple family,42.8%,39.9%,,46.3%,,42.1%,,37.9%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,3,With own children of the householder under 18 years,14.6%,9.6%,*,14.1%,,13.3%,,11.3%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,4,Cohabiting couple household,9.9%,11.1%,,4.5%,*,7.0%,,11.7%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,5,With own children of the householder under 18 years,4.2%,6.4%,,1.5%,,4.5%,,5.2%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,6,"Male householder, no spouse/partner present",14.2%,12.4%,,13.7%,,11.1%,,12.4%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,7,With own children of the householder under 18 years,1.9%,0.5%,,0.0%,,0.8%,,0.0%,*
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,8,Householder living alone,8.8%,9.5%,,8.4%,,7.0%,,11.2%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,9,65 years and over,3.6%,3.3%,,3.2%,,2.7%,,4.1%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,10,"Female householder, no spouse/partner present",33.0%,36.7%,,35.5%,,39.8%,*,38.0%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,11,With own children of the householder under 18 years,6.0%,7.4%,,8.4%,,8.5%,,8.0%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,12,Householder living alone,18.1%,15.4%,,13.8%,,13.9%,,15.8%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,13,65 years and over,9.8%,8.3%,,7.6%,,6.8%,,6.7%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,13.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,14,Households with one or more people under 18 years,29.3%,27.6%,,31.5%,,33.9%,,29.6%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,15,Households with one or more people 65 years and over,39.2%,38.1%,,38.2%,,35.6%,*,32.6%,*
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,15.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,16,Average household size,2.71,2.71,,2.80,,2.77,,2.80,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,17,Average family size,3.31,3.17,,3.31,,3.18,,3.42,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,17.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,18,Population in households,"62,936","62,901",,"65,942",*,"67,472",*,"68,926",*
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,19,Householder,37.0%,36.9%,,35.7%,,36.1%,,35.7%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,20,Spouse,15.8%,14.6%,,16.6%,,15.2%,,13.3%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,21,Unmarried partner,3.7%,4.2%,,1.6%,*,2.6%,,4.4%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,22,Child,33.0%,34.3%,,33.8%,,33.3%,,35.2%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,23,Other relatives,10.2%,9.4%,,10.9%,,11.1%,,10.0%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,24,Other nonrelatives,0.4%,0.7%,,1.4%,*,1.8%,*,1.3%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,24.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,25,Males 15 years and over,"24,629","24,957",,"25,673",*,"26,156",*,"26,437",*
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,26,Never married,41.7%,47.1%,,39.5%,,40.3%,,40.1%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,27,"Now married, except separated",41.5%,39.0%,,46.0%,,44.8%,,40.7%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,28,Separated,2.6%,1.6%,,3.2%,,2.3%,,3.4%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,29,Widowed,2.8%,3.6%,,4.4%,,2.2%,,3.3%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,30,Divorced,11.3%,8.7%,,7.0%,,10.4%,,12.4%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,30.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,31,Females 15 years and over,"29,894","29,267",*,"30,383",*,"30,707",*,"30,992",*
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,32,Never married,36.5%,34.7%,,30.6%,*,36.3%,,37.3%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,33,"Now married, except separated",34.8%,36.9%,,42.5%,*,35.7%,,31.0%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,34,Separated,3.4%,1.3%,,1.5%,,2.8%,,4.2%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,35,Widowed,11.5%,11.0%,,8.5%,,9.0%,,8.5%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,36,Divorced,13.9%,16.1%,,16.9%,,16.1%,,19.0%,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,36.3,,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,36.5,FERTILITY,,,,,,,,,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,38,"Unmarried women (widowed, divorced, and never married)",N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,39,"Per 1,000 unmarried women",N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,40,"Per 1,000 women 15 to 50 years old",N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,41,"Per 1,000 women 15 to 19 years old",N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,42,"Per 1,000 women 20 to 34 years old",N,N,,N,,N,,N,
CP02PR,05000US72139,"Trujillo Alto Municipio, Puerto Rico",1,43,"Per 1,000 women 35 to 50 years old",N,N,,N,,N,,N,
